country_index,country_name,continent,week,ymd,week_of_period,treated,after,num_streams,cases,deaths,cases_per_million,deaths_per_million
ch,Switzerland,Europe,10,2018-08-03,10,0,0,13531522,0,0,0,0
ch,Switzerland,Europe,11,2018-08-10,11,0,0,12676723,0,0,0,0
ch,Switzerland,Europe,12,2018-08-17,12,0,0,12827519,0,0,0,0
ch,Switzerland,Europe,13,2018-08-24,13,0,0,12800769,0,0,0,0
ch,Switzerland,Europe,14,2018-08-31,14,0,0,13831794,0,0,0,0
ch,Switzerland,Europe,15,2018-09-07,15,0,0,13270912,0,0,0,0
ch,Switzerland,Europe,16,2018-09-14,16,0,0,13776879,0,0,0,0
ch,Switzerland,Europe,17,2018-09-21,17,0,0,13455183,0,0,0,0
ch,Switzerland,Europe,18,2018-09-28,18,0,0,13605988,0,0,0,0
ch,Switzerland,Europe,19,2018-10-05,19,0,0,14220163,0,0,0,0
ch,Switzerland,Europe,20,2018-10-12,20,0,0,13158418,0,0,0,0
ch,Switzerland,Europe,21,2018-10-19,21,0,0,12923306,0,0,0,0
ch,Switzerland,Europe,22,2018-10-26,22,0,0,13234348,0,0,0,0
ch,Switzerland,Europe,23,2018-11-02,23,0,0,13497417,0,0,0,0
ch,Switzerland,Europe,24,2018-11-09,24,0,0,13206796,0,0,0,0
ch,Switzerland,Europe,25,2018-11-16,25,0,0,12756827,0,0,0,0
ch,Switzerland,Europe,26,2018-11-23,26,0,0,13662904,0,0,0,0
ch,Switzerland,Europe,27,2018-11-30,27,0,0,13766176,0,0,0,0
ch,Switzerland,Europe,28,2018-12-07,28,0,0,13646655,0,0,0,0
ch,Switzerland,Europe,29,2018-12-14,29,0,0,13687991,0,0,0,0
ch,Switzerland,Europe,30,2018-12-21,30,0,0,17973150,0,0,0,0
ch,Switzerland,Europe,31,2018-12-28,31,0,0,11775830,0,0,0,0
ch,Switzerland,Europe,32,2019-01-04,32,0,0,12154846,0,0,0,0
ch,Switzerland,Europe,33,2019-01-11,33,0,0,13257408,0,0,0,0
ch,Switzerland,Europe,34,2019-01-18,34,0,0,13965441,0,0,0,0
ch,Switzerland,Europe,35,2019-01-25,35,0,0,13987564,0,0,0,0
ch,Switzerland,Europe,36,2019-02-01,36,0,0,13708194,0,0,0,0
ch,Switzerland,Europe,37,2019-02-08,37,0,0,14545799,0,0,0,0
ch,Switzerland,Europe,38,2019-02-15,38,0,0,14280616,0,0,0,0
ch,Switzerland,Europe,39,2019-02-22,39,0,0,14444939,0,0,0,0
ch,Switzerland,Europe,40,2019-03-01,40,0,0,13712036,0,0,0,0
ch,Switzerland,Europe,41,2019-03-08,41,0,1,14715451,0,0,0,0
ch,Switzerland,Europe,42,2019-03-15,42,0,1,15836738,0,0,0,0
ch,Switzerland,Europe,43,2019-03-22,43,0,1,17524250,0,0,0,0
ch,Switzerland,Europe,44,2019-03-29,44,0,1,16063061,0,0,0,0
ch,Switzerland,Europe,45,2019-04-05,45,0,1,16432871,0,0,0,0
ch,Switzerland,Europe,46,2019-04-12,46,0,1,16105093,0,0,0,0
ch,Switzerland,Europe,47,2019-04-19,47,0,1,13839840,0,0,0,0
ch,Switzerland,Europe,48,2019-04-26,48,0,1,13486698,0,0,0,0
ch,Switzerland,Europe,49,2019-05-03,49,0,1,13323767,0,0,0,0
ch,Switzerland,Europe,50,2019-05-10,50,0,1,14055939,0,0,0,0
ch,Switzerland,Europe,51,2019-05-17,51,0,1,15608138,0,0,0,0
ch,Switzerland,Europe,52,2019-05-24,52,0,1,15175608,0,0,0,0
ch,Switzerland,Europe,53,2019-05-31,1,1,0,14875263,0,0,0,0
ch,Switzerland,Europe,54,2019-06-07,2,1,0,15862893,0,0,0,0
ch,Switzerland,Europe,55,2019-06-14,3,1,0,15090832,0,0,0,0
ch,Switzerland,Europe,56,2019-06-21,4,1,0,15857611,0,0,0,0
ch,Switzerland,Europe,57,2019-06-28,5,1,0,15839690,0,0,0,0
ch,Switzerland,Europe,58,2019-07-05,6,1,0,14903111,0,0,0,0
ch,Switzerland,Europe,59,2019-07-12,7,1,0,15479299,0,0,0,0
ch,Switzerland,Europe,60,2019-07-19,8,1,0,14095366,0,0,0,0
ch,Switzerland,Europe,61,2019-07-26,9,1,0,13400203,0,0,0,0
ch,Switzerland,Europe,62,2019-08-02,10,1,0,13225299,0,0,0,0
ch,Switzerland,Europe,63,2019-08-09,11,1,0,13307402,0,0,0,0
ch,Switzerland,Europe,64,2019-08-16,12,1,0,13004344,0,0,0,0
ch,Switzerland,Europe,65,2019-08-23,13,1,0,13276805,0,0,0,0
ch,Switzerland,Europe,66,2019-08-30,14,1,0,14219393,0,0,0,0
ch,Switzerland,Europe,67,2019-09-06,15,1,0,15160029,0,0,0,0
ch,Switzerland,Europe,68,2019-09-13,16,1,0,14691924,0,0,0,0
ch,Switzerland,Europe,69,2019-09-20,17,1,0,14724582,0,0,0,0
ch,Switzerland,Europe,70,2019-09-27,18,1,0,14811414,0,0,0,0
ch,Switzerland,Europe,71,2019-10-04,19,1,0,15385366,0,0,0,0
ch,Switzerland,Europe,72,2019-10-11,20,1,0,14359366,0,0,0,0
ch,Switzerland,Europe,73,2019-10-18,21,1,0,13814197,0,0,0,0
ch,Switzerland,Europe,74,2019-10-25,22,1,0,14769721,0,0,0,0
ch,Switzerland,Europe,75,2019-11-01,23,1,0,14825420,0,0,0,0
ch,Switzerland,Europe,76,2019-11-08,24,1,0,14302009,0,0,0,0
ch,Switzerland,Europe,77,2019-11-15,25,1,0,13788987,0,0,0,0
ch,Switzerland,Europe,78,2019-11-22,26,1,0,13769430,0,0,0,0
ch,Switzerland,Europe,79,2019-11-29,27,1,0,15300515,0,0,0,0
ch,Switzerland,Europe,80,2019-12-06,28,1,0,16073306,0,0,0,0
ch,Switzerland,Europe,81,2019-12-13,29,1,0,15819247,0,0,0,0
ch,Switzerland,Europe,82,2019-12-20,30,1,0,21617204,0,0,0,0
ch,Switzerland,Europe,83,2019-12-27,31,1,0,13110489,0,0,0,0
ch,Switzerland,Europe,84,2020-01-03,32,1,0,13550265,0,0,0,0
ch,Switzerland,Europe,85,2020-01-10,33,1,0,15016225,0,0,0,0
ch,Switzerland,Europe,86,2020-01-17,34,1,0,16985836,0,0,0,0
ch,Switzerland,Europe,87,2020-01-24,35,1,0,15557875,0,0,0,0
ch,Switzerland,Europe,88,2020-01-31,36,1,0,14980138,0,0,0,0
ch,Switzerland,Europe,89,2020-02-07,37,1,0,14800342,0,0,0,0
ch,Switzerland,Europe,90,2020-02-14,38,1,0,15751798,0,0,0,0
ch,Switzerland,Europe,91,2020-02-21,39,1,0,14723229,1,0,0.11746427,0
ch,Switzerland,Europe,92,2020-02-28,40,1,0,15026442,56,0,6.5779991,0
ch,Switzerland,Europe,93,2020-03-06,41,1,1,15617563,585,4,68.716599,0.4698571
ch,Switzerland,Europe,94,2020-03-13,42,1,1,14561413,2361,21,277.33313,2.4667497
ch,Switzerland,Europe,95,2020-03-20,43,1,1,14300418,6711,78,788.30273,9.1622133
ch,Switzerland,Europe,96,2020-03-27,44,1,1,14619796,7356,275,864.0672,32.302673
ch,Switzerland,Europe,97,2020-04-03,45,1,1,14873858,5640,327,662.49847,38.410816
ch,Switzerland,Europe,98,2020-04-10,46,1,1,14246470,3626,268,425.92545,31.480425
ch,Switzerland,Europe,99,2020-04-17,47,1,1,14849631,1850,243,217.3089,28.543818
ch,Switzerland,Europe,100,2020-04-24,48,1,1,14975853,1138,191,133.67435,22.435677
ch,Switzerland,Europe,101,2020-05-01,49,1,1,14912948,653,97,76.70417,11.394034
ch,Switzerland,Europe,102,2020-05-08,50,1,1,14980563,353,59,41.464886,6.9303918
ch,Switzerland,Europe,103,2020-05-15,51,1,1,15669544,245,66,28.778746,7.7526417
ch,Switzerland,Europe,104,2020-05-22,52,1,1,15271923,103,18,12.09882,2.1143568
cl,Chile,South America,1,2018-06-01,1,0,0,47314977,0,0,0,0
cl,Chile,South America,2,2018-06-08,2,0,0,46996800,0,0,0,0
cl,Chile,South America,3,2018-06-15,3,0,0,48978509,0,0,0,0
cl,Chile,South America,4,2018-06-22,4,0,0,50036621,0,0,0,0
cl,Chile,South America,5,2018-06-29,5,0,0,52144267,0,0,0,0
cl,Chile,South America,6,2018-07-06,6,0,0,53926129,0,0,0,0
cl,Chile,South America,7,2018-07-13,7,0,0,53628243,0,0,0,0
cl,Chile,South America,8,2018-07-20,8,0,0,54950518,0,0,0,0
cl,Chile,South America,9,2018-07-27,9,0,0,55980381,0,0,0,0
cl,Chile,South America,10,2018-08-03,10,0,0,57801753,0,0,0,0
cl,Chile,South America,11,2018-08-10,11,0,0,58405748,0,0,0,0
cl,Chile,South America,12,2018-08-17,12,0,0,56899920,0,0,0,0
cl,Chile,South America,13,2018-08-24,13,0,0,60686154,0,0,0,0
cl,Chile,South America,14,2018-08-31,14,0,0,61822967,0,0,0,0
cl,Chile,South America,15,2018-09-07,15,0,0,61527768,0,0,0,0
cl,Chile,South America,16,2018-09-14,16,0,0,55713782,0,0,0,0
cl,Chile,South America,17,2018-09-21,17,0,0,57172825,0,0,0,0
cl,Chile,South America,18,2018-09-28,18,0,0,59472016,0,0,0,0
cl,Chile,South America,19,2018-10-05,19,0,0,60695909,0,0,0,0
cl,Chile,South America,20,2018-10-12,20,0,0,62721360,0,0,0,0
cl,Chile,South America,21,2018-10-19,21,0,0,65010678,0,0,0,0
cl,Chile,South America,22,2018-10-26,22,0,0,65971416,0,0,0,0
cl,Chile,South America,23,2018-11-02,23,0,0,66007425,0,0,0,0
cl,Chile,South America,24,2018-11-09,24,0,0,69978319,0,0,0,0
cl,Chile,South America,25,2018-11-16,25,0,0,69324580,0,0,0,0
cl,Chile,South America,26,2018-11-23,26,0,0,69155378,0,0,0,0
cl,Chile,South America,27,2018-11-30,27,0,0,67932268,0,0,0,0
cl,Chile,South America,28,2018-12-07,28,0,0,68480334,0,0,0,0
cl,Chile,South America,29,2018-12-14,29,0,0,71058509,0,0,0,0
cl,Chile,South America,30,2018-12-21,30,0,0,73993861,0,0,0,0
cl,Chile,South America,31,2018-12-28,31,0,0,72915541,0,0,0,0
cl,Chile,South America,32,2019-01-04,32,0,0,71731728,0,0,0,0
cl,Chile,South America,33,2019-01-11,33,0,0,73742120,0,0,0,0
cl,Chile,South America,34,2019-01-18,34,0,0,73959149,0,0,0,0
cl,Chile,South America,35,2019-01-25,35,0,0,75244226,0,0,0,0
cl,Chile,South America,36,2019-02-01,36,0,0,75035334,0,0,0,0
cl,Chile,South America,37,2019-02-08,37,0,0,72773060,0,0,0,0
cl,Chile,South America,38,2019-02-15,38,0,0,72005642,0,0,0,0
cl,Chile,South America,39,2019-02-22,39,0,0,69062314,0,0,0,0
cl,Chile,South America,40,2019-03-01,40,0,0,75262051,0,0,0,0
cl,Chile,South America,41,2019-03-08,41,0,1,76990775,0,0,0,0
cl,Chile,South America,42,2019-03-15,42,0,1,76984907,0,0,0,0
cl,Chile,South America,43,2019-03-22,43,0,1,84077271,0,0,0,0
cl,Chile,South America,44,2019-03-29,44,0,1,82470077,0,0,0,0
cl,Chile,South America,45,2019-04-05,45,0,1,80611486,0,0,0,0
cl,Chile,South America,46,2019-04-12,46,0,1,80094924,0,0,0,0
cl,Chile,South America,47,2019-04-19,47,0,1,73272605,0,0,0,0
cl,Chile,South America,48,2019-04-26,48,0,1,75563002,0,0,0,0
cl,Chile,South America,49,2019-05-03,49,0,1,76462573,0,0,0,0
cl,Chile,South America,50,2019-05-10,50,0,1,79870506,0,0,0,0
cl,Chile,South America,51,2019-05-17,51,0,1,75593358,0,0,0,0
cl,Chile,South America,52,2019-05-24,52,0,1,75997853,0,0,0,0
cl,Chile,South America,53,2019-05-31,1,1,0,78290017,0,0,0,0
cl,Chile,South America,54,2019-06-07,2,1,0,77624560,0,0,0,0
cl,Chile,South America,55,2019-06-14,3,1,0,73874803,0,0,0,0
cl,Chile,South America,56,2019-06-21,4,1,0,73463077,0,0,0,0
cl,Chile,South America,57,2019-06-28,5,1,0,74836266,0,0,0,0
cl,Chile,South America,58,2019-07-05,6,1,0,75678467,0,0,0,0
cl,Chile,South America,59,2019-07-12,7,1,0,73356512,0,0,0,0
cl,Chile,South America,60,2019-07-19,8,1,0,71614078,0,0,0,0
cl,Chile,South America,61,2019-07-26,9,1,0,78411526,0,0,0,0
cl,Chile,South America,62,2019-08-02,10,1,0,81346984,0,0,0,0
cl,Chile,South America,63,2019-08-09,11,1,0,80152163,0,0,0,0
cl,Chile,South America,64,2019-08-16,12,1,0,78575773,0,0,0,0
cl,Chile,South America,65,2019-08-23,13,1,0,80625093,0,0,0,0
cl,Chile,South America,66,2019-08-30,14,1,0,80747859,0,0,0,0
cl,Chile,South America,67,2019-09-06,15,1,0,81000790,0,0,0,0
cl,Chile,South America,68,2019-09-13,16,1,0,79794539,0,0,0,0
cl,Chile,South America,69,2019-09-20,17,1,0,76518640,0,0,0,0
cl,Chile,South America,70,2019-09-27,18,1,0,80658193,0,0,0,0
cl,Chile,South America,71,2019-10-04,19,1,0,80401043,0,0,0,0
cl,Chile,South America,72,2019-10-11,20,1,0,81903948,0,0,0,0
cl,Chile,South America,73,2019-10-18,21,1,0,59864391,0,0,0,0
cl,Chile,South America,74,2019-10-25,22,1,0,71641136,0,0,0,0
cl,Chile,South America,75,2019-11-01,23,1,0,74877730,0,0,0,0
cl,Chile,South America,76,2019-11-08,24,1,0,76826499,0,0,0,0
cl,Chile,South America,77,2019-11-15,25,1,0,81996027,0,0,0,0
cl,Chile,South America,78,2019-11-22,26,1,0,82465876,0,0,0,0
cl,Chile,South America,79,2019-11-29,27,1,0,84614878,0,0,0,0
cl,Chile,South America,80,2019-12-06,28,1,0,83305817,0,0,0,0
cl,Chile,South America,81,2019-12-13,29,1,0,83084882,0,0,0,0
cl,Chile,South America,82,2019-12-20,30,1,0,83378214,0,0,0,0
cl,Chile,South America,83,2019-12-27,31,1,0,83348204,0,0,0,0
cl,Chile,South America,84,2020-01-03,32,1,0,80311098,0,0,0,0
cl,Chile,South America,85,2020-01-10,33,1,0,85546508,0,0,0,0
cl,Chile,South America,86,2020-01-17,34,1,0,87116358,0,0,0,0
cl,Chile,South America,87,2020-01-24,35,1,0,85490726,0,0,0,0
cl,Chile,South America,88,2020-01-31,36,1,0,84388981,0,0,0,0
cl,Chile,South America,89,2020-02-07,37,1,0,84932396,0,0,0,0
cl,Chile,South America,90,2020-02-14,38,1,0,84031798,0,0,0,0
cl,Chile,South America,91,2020-02-21,39,1,0,80467241,0,0,0,0
cl,Chile,South America,92,2020-02-28,40,1,0,107572527,0,0,0,0
cl,Chile,South America,93,2020-03-06,41,1,1,109401321,20,0,1.0678536,0
cl,Chile,South America,94,2020-03-13,42,1,1,91925028,215,0,11.479425,0
cl,Chile,South America,95,2020-03-20,43,1,1,75681226,904,3,48.266979,0.16017804
cl,Chile,South America,96,2020-03-27,44,1,1,72791639,1889,13,100.85876,0.69410479
cl,Chile,South America,97,2020-04-03,45,1,1,69704780,2515,32,134.28258,1.7085657
cl,Chile,South America,98,2020-04-10,46,1,1,66495317,2727,46,145.60184,2.4560633
cl,Chile,South America,99,2020-04-17,47,1,1,68234590,3023,66,161.40607,3.5239167
cl,Chile,South America,100,2020-04-24,48,1,1,66331292,3589,56,191.62631,2.98999
cl,Chile,South America,101,2020-05-01,49,1,1,64618910,8163,65,435.84442,3.4705241
cl,Chile,South America,102,2020-05-08,50,1,1,71709270,11333,65,605.09924,3.4705241
cl,Chile,South America,103,2020-05-15,51,1,1,64669606,19236,198,1027.0615,10.57175
cl,Chile,South America,104,2020-05-22,52,1,1,62984911,28672,297,1530.8749,15.857625
co,Colombia,South America,1,2018-06-01,1,0,0,17749982,0,0,0,0
co,Colombia,South America,2,2018-06-08,2,0,0,17195286,0,0,0,0
co,Colombia,South America,3,2018-06-15,3,0,0,16004602,0,0,0,0
co,Colombia,South America,4,2018-06-22,4,0,0,15813902,0,0,0,0
co,Colombia,South America,5,2018-06-29,5,0,0,16593084,0,0,0,0
co,Colombia,South America,6,2018-07-06,6,0,0,17675587,0,0,0,0
co,Colombia,South America,7,2018-07-13,7,0,0,18245679,0,0,0,0
co,Colombia,South America,8,2018-07-20,8,0,0,17954455,0,0,0,0
co,Colombia,South America,9,2018-07-27,9,0,0,18696984,0,0,0,0
co,Colombia,South America,10,2018-08-03,10,0,0,18409824,0,0,0,0
co,Colombia,South America,11,2018-08-10,11,0,0,18963428,0,0,0,0
co,Colombia,South America,12,2018-08-17,12,0,0,18774978,0,0,0,0
co,Colombia,South America,13,2018-08-24,13,0,0,19868789,0,0,0,0
co,Colombia,South America,14,2018-08-31,14,0,0,19436075,0,0,0,0
co,Colombia,South America,15,2018-09-07,15,0,0,19268646,0,0,0,0
co,Colombia,South America,16,2018-09-14,16,0,0,19265063,0,0,0,0
co,Colombia,South America,17,2018-09-21,17,0,0,19215977,0,0,0,0
co,Colombia,South America,18,2018-09-28,18,0,0,19236053,0,0,0,0
co,Colombia,South America,19,2018-10-05,19,0,0,19296506,0,0,0,0
co,Colombia,South America,20,2018-10-12,20,0,0,20015566,0,0,0,0
co,Colombia,South America,21,2018-10-19,21,0,0,19974802,0,0,0,0
co,Colombia,South America,22,2018-10-26,22,0,0,20897908,0,0,0,0
co,Colombia,South America,23,2018-11-02,23,0,0,20428701,0,0,0,0
co,Colombia,South America,24,2018-11-09,24,0,0,20593869,0,0,0,0
co,Colombia,South America,25,2018-11-16,25,0,0,20877274,0,0,0,0
co,Colombia,South America,26,2018-11-23,26,0,0,20202903,0,0,0,0
co,Colombia,South America,27,2018-11-30,27,0,0,20501748,0,0,0,0
co,Colombia,South America,28,2018-12-07,28,0,0,20073656,0,0,0,0
co,Colombia,South America,29,2018-12-14,29,0,0,20618248,0,0,0,0
co,Colombia,South America,30,2018-12-21,30,0,0,20299026,0,0,0,0
co,Colombia,South America,31,2018-12-28,31,0,0,19769498,0,0,0,0
co,Colombia,South America,32,2019-01-04,32,0,0,19332024,0,0,0,0
co,Colombia,South America,33,2019-01-11,33,0,0,20391903,0,0,0,0
co,Colombia,South America,34,2019-01-18,34,0,0,21428203,0,0,0,0
co,Colombia,South America,35,2019-01-25,35,0,0,21883720,0,0,0,0
co,Colombia,South America,36,2019-02-01,36,0,0,22371666,0,0,0,0
co,Colombia,South America,37,2019-02-08,37,0,0,22185820,0,0,0,0
co,Colombia,South America,38,2019-02-15,38,0,0,22209154,0,0,0,0
co,Colombia,South America,39,2019-02-22,39,0,0,21780528,0,0,0,0
co,Colombia,South America,40,2019-03-01,40,0,0,22213430,0,0,0,0
co,Colombia,South America,41,2019-03-08,41,0,1,21320375,0,0,0,0
co,Colombia,South America,42,2019-03-15,42,0,1,21599147,0,0,0,0
co,Colombia,South America,43,2019-03-22,43,0,1,21406579,0,0,0,0
co,Colombia,South America,44,2019-03-29,44,0,1,21924067,0,0,0,0
co,Colombia,South America,45,2019-04-05,45,0,1,21837272,0,0,0,0
co,Colombia,South America,46,2019-04-12,46,0,1,22183570,0,0,0,0
co,Colombia,South America,47,2019-04-19,47,0,1,20810503,0,0,0,0
co,Colombia,South America,48,2019-04-26,48,0,1,22164388,0,0,0,0
co,Colombia,South America,49,2019-05-03,49,0,1,22459751,0,0,0,0
co,Colombia,South America,50,2019-05-10,50,0,1,22798310,0,0,0,0
co,Colombia,South America,51,2019-05-17,51,0,1,22678277,0,0,0,0
co,Colombia,South America,52,2019-05-24,52,0,1,22234391,0,0,0,0
co,Colombia,South America,53,2019-05-31,1,1,0,21613731,0,0,0,0
co,Colombia,South America,54,2019-06-07,2,1,0,21971088,0,0,0,0
co,Colombia,South America,55,2019-06-14,3,1,0,21341885,0,0,0,0
co,Colombia,South America,56,2019-06-21,4,1,0,21435836,0,0,0,0
co,Colombia,South America,57,2019-06-28,5,1,0,22517749,0,0,0,0
co,Colombia,South America,58,2019-07-05,6,1,0,22681779,0,0,0,0
co,Colombia,South America,59,2019-07-12,7,1,0,22607377,0,0,0,0
co,Colombia,South America,60,2019-07-19,8,1,0,22739780,0,0,0,0
co,Colombia,South America,61,2019-07-26,9,1,0,23539195,0,0,0,0
co,Colombia,South America,62,2019-08-02,10,1,0,23399043,0,0,0,0
co,Colombia,South America,63,2019-08-09,11,1,0,23794972,0,0,0,0
co,Colombia,South America,64,2019-08-16,12,1,0,23483997,0,0,0,0
co,Colombia,South America,65,2019-08-23,13,1,0,23794551,0,0,0,0
co,Colombia,South America,66,2019-08-30,14,1,0,23453957,0,0,0,0
co,Colombia,South America,67,2019-09-06,15,1,0,23772281,0,0,0,0
co,Colombia,South America,68,2019-09-13,16,1,0,23715827,0,0,0,0
co,Colombia,South America,69,2019-09-20,17,1,0,23311395,0,0,0,0
co,Colombia,South America,70,2019-09-27,18,1,0,23638848,0,0,0,0
co,Colombia,South America,71,2019-10-04,19,1,0,23128189,0,0,0,0
co,Colombia,South America,72,2019-10-11,20,1,0,22776303,0,0,0,0
co,Colombia,South America,73,2019-10-18,21,1,0,23539134,0,0,0,0
co,Colombia,South America,74,2019-10-25,22,1,0,23922102,0,0,0,0
co,Colombia,South America,75,2019-11-01,23,1,0,23261602,0,0,0,0
co,Colombia,South America,76,2019-11-08,24,1,0,23257283,0,0,0,0
co,Colombia,South America,77,2019-11-15,25,1,0,23677030,0,0,0,0
co,Colombia,South America,78,2019-11-22,26,1,0,22032065,0,0,0,0
co,Colombia,South America,79,2019-11-29,27,1,0,24099404,0,0,0,0
co,Colombia,South America,80,2019-12-06,28,1,0,24253850,0,0,0,0
co,Colombia,South America,81,2019-12-13,29,1,0,24761446,0,0,0,0
co,Colombia,South America,82,2019-12-20,30,1,0,24763695,0,0,0,0
co,Colombia,South America,83,2019-12-27,31,1,0,24107312,0,0,0,0
co,Colombia,South America,84,2020-01-03,32,1,0,23870584,0,0,0,0
co,Colombia,South America,85,2020-01-10,33,1,0,26557173,0,0,0,0
co,Colombia,South America,86,2020-01-17,34,1,0,27032710,0,0,0,0
co,Colombia,South America,87,2020-01-24,35,1,0,27476505,0,0,0,0
co,Colombia,South America,88,2020-01-31,36,1,0,27851203,0,0,0,0
co,Colombia,South America,89,2020-02-07,37,1,0,28291257,0,0,0,0
co,Colombia,South America,90,2020-02-14,38,1,0,28249255,0,0,0,0
co,Colombia,South America,91,2020-02-21,39,1,0,27773533,0,0,0,0
co,Colombia,South America,92,2020-02-28,40,1,0,35007882,0,0,0,0
co,Colombia,South America,93,2020-03-06,41,1,1,33071310,0,0,0,0
co,Colombia,South America,94,2020-03-13,42,1,1,28742869,0,0,0,0
co,Colombia,South America,95,2020-03-20,43,1,1,29107033,368,4,7.4120793,0.080566078
co,Colombia,South America,96,2020-03-27,44,1,1,26621725,595,13,11.984204,0.26183978
co,Colombia,South America,97,2020-04-03,45,1,1,25332019,989,38,19.919964,0.76537776
co,Colombia,South America,98,2020-04-10,46,1,1,23927820,1051,76,21.168737,1.5307555
co,Colombia,South America,99,2020-04-17,47,1,1,24787141,1251,75,25.197042,1.510614
co,Colombia,South America,100,2020-04-24,48,1,1,25288175,1855,72,37.362522,1.4501895
co,Colombia,South America,101,2020-05-01,49,1,1,23894000,2748,119,55.3489,2.3968408
co,Colombia,South America,102,2020-05-08,50,1,1,26169373,3971,112,79.981979,2.2558503
co,Colombia,South America,103,2020-05-15,51,1,1,24956621,4757,121,95.81321,2.437124
co,Colombia,South America,104,2020-05-22,52,1,1,24468784,6417,173,129.24814,3.484483
cr,Costa Rica,North America,1,2018-06-01,1,0,0,6818378,0,0,0,0
cr,Costa Rica,North America,2,2018-06-08,2,0,0,6744957,0,0,0,0
cr,Costa Rica,North America,3,2018-06-15,3,0,0,6496654,0,0,0,0
cr,Costa Rica,North America,4,2018-06-22,4,0,0,6659969,0,0,0,0
cr,Costa Rica,North America,5,2018-06-29,5,0,0,7272678,0,0,0,0
cr,Costa Rica,North America,6,2018-07-06,6,0,0,6831714,0,0,0,0
cr,Costa Rica,North America,7,2018-07-13,7,0,0,7076479,0,0,0,0
cr,Costa Rica,North America,8,2018-07-20,8,0,0,7144003,0,0,0,0
cr,Costa Rica,North America,9,2018-07-27,9,0,0,7085458,0,0,0,0
cr,Costa Rica,North America,10,2018-08-03,10,0,0,7043246,0,0,0,0
cr,Costa Rica,North America,11,2018-08-10,11,0,0,6766280,0,0,0,0
cr,Costa Rica,North America,12,2018-08-17,12,0,0,6924625,0,0,0,0
cr,Costa Rica,North America,13,2018-08-24,13,0,0,7088248,0,0,0,0
cr,Costa Rica,North America,14,2018-08-31,14,0,0,6925429,0,0,0,0
cr,Costa Rica,North America,15,2018-09-07,15,0,0,6653098,0,0,0,0
cr,Costa Rica,North America,16,2018-09-14,16,0,0,6438524,0,0,0,0
cr,Costa Rica,North America,17,2018-09-21,17,0,0,6472857,0,0,0,0
cr,Costa Rica,North America,18,2018-09-28,18,0,0,6613205,0,0,0,0
cr,Costa Rica,North America,19,2018-10-05,19,0,0,6616065,0,0,0,0
cr,Costa Rica,North America,20,2018-10-12,20,0,0,6805205,0,0,0,0
cr,Costa Rica,North America,21,2018-10-19,21,0,0,6864821,0,0,0,0
cr,Costa Rica,North America,22,2018-10-26,22,0,0,6906856,0,0,0,0
cr,Costa Rica,North America,23,2018-11-02,23,0,0,7101776,0,0,0,0
cr,Costa Rica,North America,24,2018-11-09,24,0,0,7290623,0,0,0,0
cr,Costa Rica,North America,25,2018-11-16,25,0,0,7098748,0,0,0,0
cr,Costa Rica,North America,26,2018-11-23,26,0,0,7109006,0,0,0,0
cr,Costa Rica,North America,27,2018-11-30,27,0,0,7026888,0,0,0,0
cr,Costa Rica,North America,28,2018-12-07,28,0,0,6949560,0,0,0,0
cr,Costa Rica,North America,29,2018-12-14,29,0,0,7143903,0,0,0,0
cr,Costa Rica,North America,30,2018-12-21,30,0,0,6956859,0,0,0,0
cr,Costa Rica,North America,31,2018-12-28,31,0,0,7106145,0,0,0,0
cr,Costa Rica,North America,32,2019-01-04,32,0,0,7072812,0,0,0,0
cr,Costa Rica,North America,33,2019-01-11,33,0,0,7367141,0,0,0,0
cr,Costa Rica,North America,34,2019-01-18,34,0,0,7625245,0,0,0,0
cr,Costa Rica,North America,35,2019-01-25,35,0,0,7746378,0,0,0,0
cr,Costa Rica,North America,36,2019-02-01,36,0,0,7852876,0,0,0,0
cr,Costa Rica,North America,37,2019-02-08,37,0,0,8397839,0,0,0,0
cr,Costa Rica,North America,38,2019-02-15,38,0,0,8620013,0,0,0,0
cr,Costa Rica,North America,39,2019-02-22,39,0,0,8664325,0,0,0,0
cr,Costa Rica,North America,40,2019-03-01,40,0,0,8956774,0,0,0,0
cr,Costa Rica,North America,41,2019-03-08,41,0,1,8680621,0,0,0,0
cr,Costa Rica,North America,42,2019-03-15,42,0,1,8451615,0,0,0,0
cr,Costa Rica,North America,43,2019-03-22,43,0,1,8357528,0,0,0,0
cr,Costa Rica,North America,44,2019-03-29,44,0,1,8612436,0,0,0,0
cr,Costa Rica,North America,45,2019-04-05,45,0,1,8280969,0,0,0,0
cr,Costa Rica,North America,46,2019-04-12,46,0,1,8104746,0,0,0,0
cr,Costa Rica,North America,47,2019-04-19,47,0,1,8355909,0,0,0,0
cr,Costa Rica,North America,48,2019-04-26,48,0,1,8521500,0,0,0,0
cr,Costa Rica,North America,49,2019-05-03,49,0,1,8431292,0,0,0,0
cr,Costa Rica,North America,50,2019-05-10,50,0,1,8645741,0,0,0,0
cr,Costa Rica,North America,51,2019-05-17,51,0,1,8493044,0,0,0,0
cr,Costa Rica,North America,52,2019-05-24,52,0,1,8534034,0,0,0,0
cr,Costa Rica,North America,53,2019-05-31,1,1,0,8457686,0,0,0,0
cr,Costa Rica,North America,54,2019-06-07,2,1,0,8341104,0,0,0,0
